M_0_norm,M_1_norm,M_2_norm,M_3_norm,target
0.03637291347765879,-0.22240330291177754,0.9976952082873779,0.17871558411710814,-1
-0.9268897149938042,0.9067072287411267,0.003889640361428233,-0.3185942841657528,1
0.6388220715795612,-0.5094886281326958,0.39227033033807945,-0.026616266718760384,-1
-0.6160798892047525,0.4567941474721134,-0.3380737007271017,-0.009823775966461322,1
-0.84197098913915,0.7961393596986815,0.059566610757109735,-0.5000790287012531,1
-0.6205262774254683,0.6282413443430391,0.0021509641277068624,-0.8030276899891671,-1
-0.44762737808878206,0.3230841663045052,-0.3948950135056957,-0.2705662657349184,-1
0.2707194401924339,-0.28317398232652474,0.002392193749505762,-0.4863576323366957,-1
-0.013120489831620464,0.03494857308416638,-0.011205149228572972,-0.044993253679609886,1
0.6866389678547999,-0.6915833695494712,0.008459851250057226,0.8058147721493202,1
-0.3879291493549093,0.30874257569172825,-0.20839962708464266,0.5153191011027831,1
0.4770026969895766,-0.6344343039258294,0.7002626223108268,-0.3626197390706462,-1
0.4616225672425104,-0.5058670143415905,-0.1723218559198232,0.5199648038415512,-1
0.2623369050222319,-0.1581558742575691,-0.4572837527937438,0.5619441396695471,1
-0.11232597128070568,0.0655874257569174,-0.10616837794305548,0.18074668189045165,1
-0.15453021357241772,0.06602201941184982,0.4320580266284873,-0.2471327025956909,-1
-0.5543406953859611,0.6567796610169491,-0.4610238940520833,-0.06583125421902533,1
-0.22363146001895187,0.3614732724902217,-0.7014069646937393,-0.07960749523331109,1
-0.061156060937386215,0.058489062726350974,-0.0020950268241013183,0.11914315419293114,1
-0.1844157737444421,0.0888019701579023,-0.21448493147264114,0.3186882188122225,1
-0.59727385377943,0.7900550485296248,0.9886410231865116,-0.6693053595516688,1
0.323711640790145,-0.3348181949876866,0.0017978598986968773,-0.5285638038561525,-1
0.6866389678547999,-0.7110676517456177,0.008459851250057226,0.8058147721493202,-1
0.577666010642175,-0.47765464290888004,0.3901753035139781,0.09252688747417076,-1
0.3869086668124499,-0.3508619440822831,0.20895246577794047,0.416109257925192,1
0.11874043297616448,-0.17372881355932207,-0.18850858829062428,-0.02107915714452253,-1
-0.13426634594358192,0.10488193539040996,0.2956939097428298,0.056901917364340165,1
-0.1312048983162038,0.20835144140228887,0.36120943609038203,-0.2204370693405455,1
0.3063634375683359,-0.2842604664638562,-0.0017386762337213706,-0.4844334058234142,-1
-0.0610831693272104,0.1593147906707229,-0.21090956386383605,0.05450036276901276,1
0.9204752532983452,-0.9298855570042012,-0.005523808731047286,0.6527768416357113,-1
-0.24921641519061144,0.3720846008981601,0.4684889020223167,-0.5169508859899372,1
-0.5258400758072745,0.4797913950456322,-0.034279911266122565,-0.5332095065949207,-1
-0.6160798892047525,0.7676010430247718,-0.3380737007271017,-0.009823775966461322,1
-0.2359501421386399,0.2696291467477908,-0.017498845044512608,0.050040625910609884,1
0.84197098913915,-0.7903447776329131,-0.059566610757109735,0.5000790287012531,-1
0.5543406953859611,-0.41369694335796026,0.4610238940520833,0.06583125421902533,-1
0.9400102048254246,-0.9265174561784733,0.007315508867144741,0.3635875378453627,-1
0.6953130694657045,-0.8190279588584672,0.4123352159454612,0.08996525670542584,-1
-0.3536700925723449,0.21805736636245104,-0.6966872547020216,0.09843188302743654,1
0.30709235367009263,-0.3455381718093583,0.2597361707086641,0.2728321012458603,-1
-0.8647131715139588,0.875488917861799,0.005369981146132043,-0.4636389860160314,1
0.0,0.031218310879327818,0.0,0.0,1
-0.3536700925723449,0.4848254382152687,-0.6966872547020216,0.09843188302743654,1
-0.2214447117136817,0.2722004925394756,0.05741564662940288,0.302948661287914,1
0.12333260441723168,-0.126720266550775,0.00357536760880513,-0.2641878560432097,-1
0.8035571105765725,-0.8169998551354481,-0.0074650079702333625,0.5827821402089626,-1
-0.038413878562577525,0.09720411415326673,0.05210160278687638,0.08270311150770944,1
0.6160798892047525,-0.6807547443140664,0.3380737007271017,0.009823775966461322,-1
0.4511261753772141,-0.5717803853397073,0.4155542329638864,0.4293539606785615,-1
0.0610831693272104,-0.1593147906707229,0.21090956386383605,-0.05450036276901276,-1
0.3349369487571981,-0.3888164566130669,-0.5313572703927679,0.10736121988212168,-1
-0.6762883592098551,0.6651818050123134,0.0023047917126221033,-0.992165545608847,-1
0.20176397696625128,-0.2790815587425757,0.2180214676050594,-0.3628186168449608,-1
0.4932575260587507,-0.4516152397508329,0.2501143301882473,0.12033161698803807,-1
-0.3428821342663459,0.4001521077792264,-0.01618673237080107,-0.5410439609860738,-1
0.770026969895765,-0.8125090540344777,0.031060894247697382,0.1938208026217851,-1
-0.3049056053648225,0.3605678690424453,0.198130428811041,0.17357964140234478,1
0.7555944310809826,-0.8528538316673909,-0.2071694226054964,0.6822757566575852,-1
0.5264961002988555,-0.6945168767202664,0.2861019523950239,0.15413041517169127,-1
0.08491872585465418,-0.11636245110821378,0.05567697039568152,-0.18148474453550026,-1
-0.6725708870908959,0.5101405186150948,-0.3581385863344834,-0.12640529939064754,1
-0.5066695823310737,0.4736346516007532,-0.019891038794018368,0.5363982582473056,1
0.22363146001895187,-0.3809575546863682,0.7014069646937393,0.07960749523331109,-1
-0.3946351774910708,0.5128567289584238,-0.3954893473565046,-0.3127724372543753,1
-0.4894671623296158,0.6979211936839055,0.9634152970212554,-0.35449392247781264,1
0.0747139004300605,-0.1550050702593075,-0.38127432169776376,0.10385554591635926,-1
-0.8035571105765725,0.7799869621903519,0.0074650079702333625,-0.5827821402089626,1
-0.16845251111597054,0.2010719976821672,0.05682131277859399,0.2607424897684571,1
-0.4375683358845396,0.4122845139794291,0.02024414302302836,-0.8108621443803201,-1
-0.4243020628325681,0.3098290598290598,-0.46574360404380105,-0.2438706324797729,-1
-0.14068080763904084,0.12860350572214993,-0.007111903741223378,0.30831825407594804,1
-0.22363146001895187,0.06348688975807623,-0.7014069646937393,-0.07960749523331109,-1
0.1312048983162038,-0.05240475155729391,-0.36120943609038203,0.2204370693405455,1
-0.8550914789707705,0.8741127046211792,0.04836146152853677,-0.545072282380863,1
-0.07952474670165463,0.07011444299579894,-0.0050168769171220606,0.1891750998830169,1
-0.8166776004081929,0.8081269013472403,-0.0037401412583396095,-0.6277753938885724,1
-0.07952474670165463,0.0967695204983342,-0.0050168769171220606,0.1891750998830169,1
0.6336467672570888,-0.6019122120817035,0.00905418510086611,0.8480209436687769,1
-0.09949704788978793,0.2253005939446618,-0.15880796107695966,0.1372034742767222,1
0.5829870981849988,-0.6347240330291175,0.30616683800240563,0.2707119385958775,-1
-0.5563087688607041,0.6310662031001014,0.20875273131365266,-0.7897829872357975,1
0.15832057730155258,-0.4178617992177314,0.7814716005810154,0.01297039710591638,-1
-0.2623369050222319,0.3632116471099521,0.4572837527937438,-0.5619441396695471,-1
-0.6336467672570888,0.657395335361437,-0.00905418510086611,-0.8480209436687769,-1
0.0,-0.2979863827321455,0.0,0.0,-1
-0.4147532618995553,0.704440098507895,0.5821409753234915,-0.2506383765614534,1
0.6735184780231794,-0.6624293785310733,-0.0027452979785157466,0.7608215184697102,1
0.1706392594212407,-0.011842677096914368,0.7020012985445482,0.12181366675276795,1
0.7424739412493621,-0.8236998406489929,-0.21837457183406936,0.6372825029779753,-1
0.19607843137254896,-0.3353614370563522,0.09721437222446508,-0.1453973193293145,-1
-0.5927545739485386,0.4240547588005215,-0.4089222912652069,0.016871857288684133,1
0.9826517967781908,-0.9668984499492972,-0.0040434679463434734,0.5077321397854327,-1
0.35826226401341205,-0.6455164421266116,-0.6022058609308734,0.13405685313726715,-1
-0.1706392594212407,0.029298855570042026,-0.7020012985445482,-0.12181366675276795,-1
-0.7424739412493621,0.6576850644647252,0.21837457183406936,-0.6372825029779753,1
-0.8081492820176397,0.7418151528321018,0.11169218667410276,-0.833523523526163,-1
-0.061156060937386215,0.08970737360567879,-0.0020950268241013183,0.11914315419293114,1
0.09468620161819373,-0.0571852817615529,-0.03643087539382943,0.2698181833942463,1
-0.2441868940884904,0.22059249601622474,0.003219017018425182,0.33938870397313564,1
0.00991325898389095,-0.0334999275677241,0.10683621274488182,0.0071031649285077545,-1
0.22363146001895187,-0.08297117195422274,0.7014069646937393,0.07960749523331109,1
-0.4147532618995553,0.11983920034767488,0.5821409753234915,-0.2506383765614534,-1
0.052992200597711175,-0.051644212661161856,-0.0005943338508088842,-0.04220617151945688,-1
0.8977330709235367,-0.8467695204983342,-0.05972043834202497,0.689216884320933,-1
0.219403746628763,-0.024880486744893408,0.9923811644448514,-0.04152996566309638,1
0.8977330709235367,-0.9336158192090396,-0.05972043834202497,0.689216884320933,-1
0.8322035133756105,-0.8724105461393596,0.03254123503240119,0.048776100771506535,-1
0.44762737808878206,-0.34256844850065177,0.3948950135056957,0.2705662657349184,1
0.7009986150594066,-0.7971171954222801,0.3937506711227832,-0.17166096856903895,-1
0.3879291493549093,-0.4622265681587714,0.20839962708464266,-0.5153191011027831,-1
0.6205262774254683,-0.6107851658699115,-0.0021509641277068624,0.8030276899891671,1
0.5258400758072745,-0.4797913950456322,0.034279911266122565,0.5332095065949207,1
0.1219476638238938,-0.029443720121686112,-0.21622360770636248,-0.16574518701119176,-1
-0.14068080763904084,0.15982181660147773,-0.007111903741223378,0.30831825407594804,1
-0.3869086668124499,0.1885412139649428,-0.20895246577794047,-0.416109257925192,-1
-0.5066695823310737,0.533318846878169,-0.019891038794018368,0.5363982582473056,1
-0.07886872221007357,0.0092713313052295,0.1087930611106718,0.11643585056322713,1
-0.5056490997886143,0.6533391279153989,0.7043060902571702,-0.8703518788560789,1
0.3049056053648225,-0.24540055048529616,-0.198130428811041,-0.17357964140234478,-1
0.07886872221007357,-0.1474721135738084,-0.1087930611106718,-0.11643585056322713,-1
0.7574896129455501,-0.8560408518035635,0.41381555673016496,-0.055079445144852725,-1
-0.18252059187987468,0.2771258872953788,0.4065000478630201,-0.4186669829902154,1
0.013120489831620464,0.008872953788207944,0.011205149228572972,0.044993253679609886,1
-0.4498870180042276,0.3009561060408517,0.7041522626722548,-0.681214023236399,-1
0.8647131715139588,-0.8430392582934955,-0.005369981146132043,0.4636389860160314,-1
0.038413878562577525,-0.010357815442561242,-0.05210160278687638,-0.08270311150770944,-1
-0.10642175085647647,0.03791829639287272,-0.4953995313586023,-0.10856896399939846,-1
-0.6866389678547999,0.7110676517456177,-0.008459851250057226,-0.8058147721493202,1
0.84197098913915,-0.882985658409387,-0.059566610757109735,0.5000790287012531,-1
-0.7574896129455501,0.8789294509633492,-0.41381555673016496,0.055079445144852725,1
0.19607843137254896,-0.054324206866579516,0.09721437222446508,-0.1453973193293145,-1
0.8593191923609592,-0.8676300159351006,-0.007618835555148605,0.7719199958286426,-1
-0.15453021357241772,0.3091047370708387,0.4320580266284873,-0.2471327025956909,1
-0.4375683358845396,0.4573373895407792,0.02024414302302836,-0.8108621443803201,-1
0.11232597128070568,-0.0655874257569174,0.10616837794305548,-0.18074668189045165,-1
-0.4044026532546104,0.3330073880921338,0.03932246773408138,0.31078311567906697,1
0.1219476638238938,-0.1954584963059539,-0.21622360770636248,-0.16574518701119176,-1
-0.4894671623296158,0.3428581776039402,0.9634152970212554,-0.35449392247781264,-1
-0.055762081784386665,0.05642474286542086,0.00015382758491524085,-0.1891378556196799,-1
0.012318682119688007,0.11132840793857744,-0.6839081196492266,-0.129648121143921,1
-0.08936511407536997,-0.07898739678400707,-0.997100874436569,-0.13650941259765126,-1
-0.08491872585465418,0.029516152397508287,-0.05567697039568152,0.18148474453550026,1
0.36008455426780384,-0.5309285817760394,0.9994930681860748,-0.34984821973904445,-1
-0.08936511407536997,0.27607561929595825,-0.997100874436569,-0.13650941259765126,1
-0.7424739412493621,0.8236998406489929,0.21837457183406936,-0.6372825029779753,1
0.07952474670165463,-0.0879327828480371,0.0050168769171220606,-0.1891750998830169,-1
-0.44762737808878206,0.5665290453426046,-0.3948950135056957,-0.2705662657349184,1
-0.09949704788978793,0.13845429523395633,-0.15880796107695966,0.1372034742767222,1
-0.577666010642175,0.47765464290888004,-0.3901753035139781,-0.09252688747417076,1
-0.08958378890589698,0.10495436766623224,-0.0519717483320778,0.14430663920522996,1
0.7523872002332529,-0.8099014921048817,-0.11153835908918754,0.6443856679064829,-1
0.20067060281361612,0.07112849485730845,-0.23566336064993826,0.16426313724646185,1
0.28055980756614923,-0.4696508764305376,0.9944761912689528,-0.16067311985602753,-1
-0.8550914789707705,0.7872664059104737,0.04836146152853677,-0.545072282380863,1
0.06217654347984548,-0.08655656960741717,0.0014803407847038116,-0.14504470185027854,-1
-0.323711640790145,0.3259814573373895,-0.0017978598986968773,0.5285638038561525,1
0.6477877396311684,-0.7607199768216716,-0.18194369644024,0.367464319583729,-1
-0.02274218237480869,-0.00749674054758793,-0.054196629610977695,0.036440042685221705,-1
0.5927545739485386,-0.5109010575112269,0.4089222912652069,-0.016871857288684133,-1
0.2441868940884904,-0.24724757351876,-0.003219017018425182,-0.33938870397313564,-1
-0.1312048983162038,0.05240475155729391,0.36120943609038203,-0.2204370693405455,-1
0.3304176689263066,-0.13519484282196145,0.1888875801705588,0.2995277345010058,1
0.6866389678547999,-0.6535564247428655,0.008459851250057226,0.8058147721493202,1
-0.2578176251913405,0.39030131826742,-0.940279561657975,0.12423307717080585,1
-0.44762737808878206,0.34256844850065177,-0.3948950135056957,-0.2705662657349184,-1
-0.577666010642175,0.670396928871505,-0.3901753035139781,-0.09252688747417076,1
-0.08958378890589698,-0.01376213240620016,-0.0519717483320778,0.14430663920522996,1
-0.28055980756614923,0.4429957989280023,-0.9944761912689528,0.16067311985602753,1
1.0,-0.9911632623497028,-0.0005069318139252255,0.4636017417526944,-1
-0.1829579415409287,0.21595683036361005,-0.018093178895321492,0.007834454391153024,1
-0.051169910343319455,0.09459655222367096,-0.10407335111895416,0.06160352769752051,1
0.3349369487571981,-0.6318991742720557,-0.5313572703927679,0.10736121988212168,-1
-0.4044026532546104,0.4198536868028393,0.03932246773408138,0.31078311567906697,1
-0.5927545739485386,0.5109010575112269,-0.4089222912652069,0.016871857288684133,1
-0.8778336613455792,0.8666159640735912,-0.005835168082440928,-0.5086322396956413,1
0.19119469349077925,-0.19357525713457926,-0.0026246831676162976,-0.2971825324536788,-1
-0.1883519206939281,0.040199913081269,-0.4482447589992883,-0.29391125839038285,-1
-0.0747139004300605,-0.0065189048239895535,0.38127432169776376,-0.10385554591635926,-1
0.7183468182812158,-0.8213820078226857,0.3972872072552015,-0.21579136660177728,-1
0.28566222027844607,-0.321599304650152,0.1491861205565429,-0.28970395853454445,-1
-0.3148188643487135,0.2280530204259016,0.0912942160661592,0.166476476473837,1
0.012318682119688007,-0.186657974793568,-0.6839081196492266,-0.129648121143921,-1
0.4147532618995553,-0.3493770824279297,-0.5821409753234915,0.2506383765614534,-1
0.3049784969749981,-0.1796320440388236,-0.4686427296072319,0.7060887416096171,1
0.5041183759749253,-0.6254527017238879,0.4149598991130775,0.38714778915910464,-1
-0.4893213791092646,0.5002172968274663,-0.016354502661600122,0.4922678602145673,1
0.2804869159559734,-0.24449514703751984,-0.2864470655806618,0.3075402939257935,1
-0.6205262774254683,0.6049905838041431,0.0021509641277068624,-0.8030276899891671,-1
0.08958378890589698,0.01376213240620016,0.0519717483320778,-0.14430663920522996,-1
0.8593191923609592,-0.8401781833985222,-0.007618835555148605,0.7719199958286426,-1
-0.2816531817187842,0.1660147761842677,0.3977941390691267,-0.6793931083544716,-1
-0.36008455426780384,0.5309285817760394,-0.9994930681860748,0.34984821973904445,1
-0.6336467672570888,0.6193683905548313,-0.00905418510086611,-0.8480209436687769,-1
-0.2251621838326409,0.34039548022598864,0.4178590246765084,-0.5628115849302855,-1
0.0,-0.019484282196146518,0.0,0.0,-1
-0.3920839711349224,0.19719687092568447,-0.6445856519151452,0.18113499453514603,1
-0.4147532618995553,0.3493770824279297,0.5821409753234915,-0.2506383765614534,1
-0.7555944310809826,0.8148268868607852,0.2071694226054964,-0.6822757566575852,1
0.5730738392011079,-0.37168622338113855,0.19933062525752385,0.2636087736673697,1
-0.7009986150594066,0.8200057945820658,-0.3937506711227832,0.17166096856903895,1
0.2116772359501421,-0.07293930175286098,0.3773961684611831,0.3206068916455283,1
0.051169910343319455,-0.1258148631029988,0.10407335111895416,-0.06160352769752051,-1
-0.00991325898389095,-0.013798348544111315,-0.10683621274488182,-0.0071031649285077545,-1
0.012318682119688007,0.16217586556569613,-0.6839081196492266,-0.129648121143921,1
-0.1844157737444421,0.111690569317688,-0.21448493147264114,0.3186882188122225,1
-0.1706392594212407,0.011842677096914368,-0.7020012985445482,-0.12181366675276795,-1
0.2214447117136817,-0.18535419382877008,-0.05741564662940288,-0.302948661287914,-1
-0.2116772359501421,0.3477473562219324,-0.3773961684611831,-0.3206068916455283,1
-0.5041183759749253,0.6254527017238879,-0.4149598991130775,-0.38714778915910464,1
0.219403746628763,-0.3799435028248587,0.9923811644448514,-0.04152996566309638,-1
-0.07952474670165463,0.0879327828480371,-0.0050168769171220606,0.1891750998830169,1
-0.6776732998031928,0.7834999275677241,-0.4645992616608885,0.1983566018241844,1
0.08958378890589698,-0.10495436766623224,0.0519717483320778,-0.14430663920522996,-1
-0.6399154457321962,0.4602346805736635,1.0,-0.8134499614917389,-1
-0.2578176251913405,0.12208460089816013,-0.940279561657975,0.12423307717080585,1
-0.3049056053648225,0.24540055048529616,0.198130428811041,0.17357964140234478,1
-0.12223923026459665,0.025133999710270832,-0.2130045906879373,0.1736435169619439,1
0.2214447117136817,-0.2722004925394756,-0.05741564662940288,-0.302948661287914,-1
-0.8081492820176397,0.8642981312472836,0.11169218667410276,-0.833523523526163,1
-0.03637291347765879,0.22240330291177754,-0.9976952082873779,-0.17871558411710814,1
0.2239959180698301,-0.259597276546429,-0.30651195118804353,0.1909587705016073,-1
0.59727385377943,-0.3969650876430537,-0.9886410231865116,0.6693053595516688,1
-0.9442379182156132,0.945603360857598,0.0003531042290099845,-0.2744638861330145,1
-0.9204752532983452,0.9261190786614516,0.005523808731047286,-0.6527768416357113,1
0.9826517967781908,-0.9631319716065476,-0.0040434679463434734,0.5077321397854327,-1
0.3879291493549093,-0.2999058380414311,0.20839962708464266,-0.5153191011027831,-1
-0.30840440265325464,0.4009488628132696,-0.20338275016752053,0.32614400121976617,1
0.06217654347984548,-0.06366797044763146,0.0014803407847038116,-0.14504470185027854,-1
0.3428821342663459,-0.34930465015210765,0.01618673237080107,0.5410439609860738,1
-0.7655076900648735,0.8010285383166739,0.10033320986061456,-0.689378921586093,1
0.18303083315110424,-0.1575401999130812,-0.0053140438425265,-0.2202455497802045,-1
0.0610831693272104,-0.12809647979139507,0.21090956386383605,-0.05450036276901276,-1
0.0,0.2239605968419528,0.0,0.0,1
0.3552008163860339,-0.23797624221353025,-0.6677213872784256,0.4113958398421528,1
0.12223923026459665,-0.025133999710270832,0.2130045906879373,-0.1736435169619439,-1
0.24921641519061144,-0.3662900188323915,-0.4684889020223167,0.5169508859899372,-1
-0.1694001020482542,0.05066637693756335,0.4177051970915932,-0.3736737293106056,-1
-0.5041183759749253,0.3764305374474866,-0.4149598991130775,-0.38714778915910464,-1
0.9573584080472338,-0.974757351875996,0.010852044999562988,0.3194571398126244,-1
0.6735184780231794,-0.6761190786614514,-0.0027452979785157466,0.7608215184697102,-1
-0.18252059187987468,0.08561495002172974,0.4065000478630201,-0.4186669829902154,-1
-0.1844157737444421,0.2548167463421701,-0.21448493147264114,0.3186882188122225,1
-0.3304176689263066,0.13519484282196145,-0.1888875801705588,-0.2995277345010058,-1
0.6336467672570888,-0.657395335361437,0.00905418510086611,0.8480209436687769,1
0.0,-0.1660147761842678,0.0,0.0,-1
-0.4271448356294191,0.4632044038823701,-0.01487416187689631,0.3472231583642887,1
0.2925869232451345,-0.05874257569172814,0.4857776908381856,-0.043931520258423784,1
-0.28566222027844607,0.15927857453281175,-0.1491861205565429,0.28970395853454445,1
-0.16845251111597054,0.22055627987831367,0.05682131277859399,0.2607424897684571,1
-0.8550914789707705,0.9121396494277848,0.04836146152853677,-0.545072282380863,1
-0.15832057730155258,0.4178617992177314,-0.7814716005810154,-0.01297039710591638,1
0.4271448356294191,-0.4365493263798348,0.01487416187689631,-0.3472231583642887,-1
0.8778336613455792,-0.8666159640735912,0.005835168082440928,0.5086322396956413,-1
-0.4893213791092646,0.4722584383601333,-0.016354502661600122,0.4922678602145673,1
0.4933304176689263,-0.4629146747790815,-0.0203979706079436,1.0,1
0.8550914789707705,-0.7872664059104737,-0.04836146152853677,0.545072282380863,-1
0.35826226401341205,-0.2904534260466463,-0.6022058609308734,0.13405685313726715,-1
0.5066695823310737,-0.533318846878169,0.019891038794018368,-0.5363982582473056,-1
0.8322035133756105,-0.8043966391424019,0.03254123503240119,0.048776100771506535,-1
-0.5056490997886143,0.35535274518325355,0.7043060902571702,-0.8703518788560789,-1
0.5056490997886143,-0.35158626684050404,-0.7043060902571702,0.8703518788560789,1
-0.16845251111597054,0.13370998116760824,0.05682131277859399,0.2607424897684571,1
-0.5543406953859611,0.4449152542372881,-0.4610238940520833,-0.06583125421902533,1
0.8081492820176397,-0.7418151528321018,-0.11169218667410276,0.833523523526163,1
0.6735184780231794,-0.6566347964653049,-0.0027452979785157466,0.7608215184697102,1
0.6735184780231794,-0.6819136607272198,-0.0027452979785157466,0.7608215184697102,-1
-0.20176397696625128,0.12190352020860502,-0.2180214676050594,0.3628186168449608,1
-0.4893213791092646,0.523105895987252,-0.016354502661600122,0.4922678602145673,1
-0.15832057730155258,-0.10321599304650167,-0.7814716005810154,-0.01297039710591638,-1
0.5788322764049858,-0.5509198899029406,0.03368557741531368,0.4910033350754639,-1
0.4498870180042276,-0.5931479067072286,-0.7041522626722548,0.681214023236399,-1
-0.3713098622348569,0.4992394611038679,-0.4663379378946098,-0.2860768039992298,1
0.4933304176689263,-0.5175286107489497,-0.0203979706079436,1.0,1
0.10226692907646333,-0.1406272635086194,0.059213506528099764,-0.2256151425682386,-1
0.3148188643487135,-0.27890047805302026,-0.0912942160661592,-0.166476476473837,-1
0.3025001822290255,-0.5089453860640301,0.5926139035830674,-0.03682835532991603,-1
0.5031707850426416,-0.6808996088657105,0.3569505429331292,0.12743478191654584,-1
0.8081492820176397,-0.7455816311748513,-0.11169218667410276,0.833523523526163,1
-0.3049056053648225,0.4114153266695639,0.198130428811041,0.17357964140234478,1
0.9442379182156132,-0.9309720411415324,-0.0003531042290099845,0.2744638861330145,-1
0.6120708506450907,-0.6874909459655222,-0.20890655889856788,0.9789208428554774,1
0.3659887746920329,-0.3734970302766912,0.012779135052794993,-0.2280800041713575,-1
-0.07886872221007357,0.02875561350137602,0.1087930611106718,0.11643585056322713,1
-0.2707194401924339,0.2548529624800811,-0.002392193749505762,0.4863576323366957,1
0.2116772359501421,-0.3477473562219324,0.3773961684611831,0.3206068916455283,-1
0.6577009986150594,-0.6789077212806024,-0.07510748369535811,0.3745674845122368,-1
0.323711640790145,-0.3173620165145589,0.0017978598986968773,-0.5285638038561525,-1
0.09468620161819373,-0.13099377082427927,-0.03643087539382943,0.2698181833942463,1
-0.2472483417158684,0.3112414892075908,-0.20128772334341927,0.20700084702683505,1
